# PocketRoles lang/defaults-history.tsv, made by tools/LangTool (dotnet run --project tools/LangTool -- history). Do not edit by hand.
# Texts earlier versions shipped as the default of lang/<file>, and the texts of a contributor's commit (PR #1's
# zh-CN.json), never today's: the first 16 hex digits of the SHA-256 of the text, and the generation in which it was
# replaced. Lang.Load gives a host's BepInEx/PocketRoles/lang/<file> the new default only where the text is still one
# of these (replaced after the generation that file last got, BepInEx/PocketRoles/lang/defaults-applied.txt); a text
# the host wrote is never touched.
generation	8
# file	key	generation	hash
zh-CN.json	aegis.stop.skip.grace	6	ef65502192b812f6
zh-CN.json	aegis.stop.skip.noeffect	2	3f3809684814c544
zh-CN.json	aegis.stop.skip.task	2	d0e3965e3f83fd40
zh-CN.json	aegis.stop.wait	2	db1dbdad4759b1d5
zh-CN.json	aegis.unban.aegisonly	6	4f860d3d5d40bf1e
zh-CN.json	aegis.unban.also	6	6b511a550d5f7aa8
zh-CN.json	aegis.unban.done	7	7b4bf91fc7829d1b
zh-CN.json	aegis.unban.done	6	8ed9e12c686ddbda
zh-CN.json	aegis.unban.done	1	b33ebcf6e31d171b
zh-CN.json	aegis.unban.hostonly	6	c35ec410fc56a7ca
zh-CN.json	aegis.unban.many	6	1eeee52631c86262
zh-CN.json	aegis.unban.many	7	c143e98be62f328c
zh-CN.json	aegis.unban.mistake	6	ca047637ec24bed4
zh-CN.json	aegis.unban.mistake.auto	6	92ef052157b25758
zh-CN.json	aegis.unban.none	7	23a88717c3078d0c
zh-CN.json	aegis.unban.none	6	f0c1a2a3f3048b1d
zh-CN.json	aegis.unban.usage	6	ee062037621fe063
zh-CN.json	aegis.update.inroom	8	a0d6ed1c99e222ef
zh-CN.json	aegis.update.label.title	8	02c8ff5995c54e68
zh-CN.json	aegis.update.popup	8	8ec7b4e2dd66025c
zh-CN.json	aegis.update.rules.below	8	02bec6075c4e8975
zh-CN.json	aegis.update.rules.ignored	8	7fccc9203d84c38b
zh-CN.json	aegis.update.rules.ok	8	fa0d3fb83ea7aa51
zh-CN.json	aegis.update.rules.src.lenient	8	35ab97a2562c0ced
zh-CN.json	aegis.update.rules.updated.lenient	8	a986a26b52d882b8
zh-CN.json	aegis.update.steam	8	db9931a04cbdedca
zh-CN.json	aegis.update.steam.inplace	8	910c2d9ae5ac74b3
zh-CN.json	aegis.update.steam.short	8	cb5cc0a3ca4c9514
zh-CN.json	aegis.update.steam.short.inplace	8	8fb6f3363f5212b0
zh-CN.json	aegis.update.toast	8	27d1fcd5cef5a333
zh-CN.json	assign.impostors.filled	1	95cb90812b3581cd
zh-CN.json	assign.jackalfriends.nojackal	3	60b3fb99c4923c83
zh-CN.json	cmd.announce.compat	1	61967f6454010a3b
zh-CN.json	cmd.announce.compat	1	80e607dae98ba3f0
zh-CN.json	cmd.announce.compat	3	d31b1d5e4cbbc902
zh-CN.json	cmd.announce.compat.self	1	6c8737f5dfe7f573
zh-CN.json	cmd.announce.compat.self	1	7cec41b706140cdc
zh-CN.json	cmd.announce.compat.self	3	de75f2a5c597ae0b
zh-CN.json	cmd.announce.step3	1	7de17a2ca92190d6
zh-CN.json	cmd.announce.step3	1	d03d9b23fb3bb7f7
zh-CN.json	cmd.announce.step4	3	8f32d597e97fdf7d
zh-CN.json	cmd.ban.usage	7	3c2dd6d0188c08d6
zh-CN.json	cmd.ban.usage	1	3d42a0c212922d16
zh-CN.json	cmd.ban.usage	6	f39cb84199e23e91
zh-CN.json	cmd.haison.already	3	4aa9d305184742b7
zh-CN.json	cmd.haison.busy	3	8c7205a8d7b10ccb
zh-CN.json	cmd.haison.game	3	e31be0ac86ed1dbf
zh-CN.json	cmd.haison.lobby	3	a8e93fd84bec0a35
zh-CN.json	cmd.id.none	8	d1225fffa0c0efab
zh-CN.json	cmd.id.reply	1	2d7d698a741a9d32
zh-CN.json	cmd.id.reply	8	96eccf4756952001
zh-CN.json	cmd.lang.default	1	cdddd218583a7e62
zh-CN.json	cmd.lang.default.usage	1	5cc1b48e70f0fb87
zh-CN.json	cmd.lang.state	1	56a054955af7b917
zh-CN.json	cmd.lang.usage	1	7078485f65f29394
zh-CN.json	cmd.move.auto	1	55c46df6446fa5e4
zh-CN.json	cmd.move.auto	1	9bf76a65ead1f1c1
zh-CN.json	cmd.move.auto	1	d62497c1d1803bf2
zh-CN.json	cmd.move.registered	1	64102197ec1c0cec
zh-CN.json	cmd.move.registered	1	91fa03c07707b955
zh-CN.json	cmd.move.registered	1	e7ec9e15c106bb52
zh-CN.json	cmd.move.sent	1	9c3144d7822cce79
zh-CN.json	cmd.move.sent	1	dc09bf3e6e2cf578
zh-CN.json	cmd.move.usage	1	2bb3b5999385cfd9
zh-CN.json	cmd.move.usage	1	5aaef89f46aaf495
zh-CN.json	cmd.opt.usage2	1	4dbc59fdff7ae685
zh-CN.json	cmd.opt.usage2	1	5880fc16e4b004ff
zh-CN.json	cmd.opt.usage2	1	f5a79f72879869ea
zh-CN.json	cmd.opt.usage2	1	f830c0f9c76d56fe
zh-CN.json	cmd.perm.add.usage	1	c1a6c46266eb45ae
zh-CN.json	cmd.perm.mod.state	6	7d2d92f3cf867240
zh-CN.json	cmd.perm.mod.state	5	c7712f8d27966c7d
zh-CN.json	cmd.perm.modhint	5	4d0a03537fda6643
zh-CN.json	cmd.perm.modoff	5	9520b550d7dbedd9
zh-CN.json	cmd.perm.usage	1	ea0aff36f014f1c0
zh-CN.json	cmd.region.auto	8	5bf062f07ead49ef
zh-CN.json	cmd.region.notable	8	e9d55d059d4eca78
zh-CN.json	cmd.rl.imp	1	adeb286b19d6aa4d
zh-CN.json	cmd.rl.neu	3	e75fdfceb7ce324e
zh-CN.json	cmd.ro.arsonist	5	08681af82bf00a9a
zh-CN.json	cmd.ro.arsonist	1	8f3b1c63c59f71f3
zh-CN.json	cmd.ro.arsonist.vent	5	9b58593472c8d703
zh-CN.json	cmd.ro.arsonist.vent	1	a318734ffd725250
zh-CN.json	cmd.ro.evilhawk	1	ad0e51d6c2ac9363
zh-CN.json	cmd.ro.evilnekomata	1	5c774214cd5f0a39
zh-CN.json	cmd.ro.evilnekomata	5	c98855be999a39a7
zh-CN.json	cmd.ro.jackal	1	57f8f7356b982df8
zh-CN.json	cmd.ro.jackal	5	9b4cfad65a17c84c
zh-CN.json	cmd.ro.jackal.vent	5	1f40bacc974f59d5
zh-CN.json	cmd.ro.jackal.vent	1	ab32a749774d6a58
zh-CN.json	cmd.ro.lovers	1	4f6dcc8be3b29a72
zh-CN.json	cmd.ro.madhawk.known	1	6ce1dd1234fe29ef
zh-CN.json	cmd.ro.madmate	1	55d1dedf316863b4
zh-CN.json	cmd.ro.madmate	3	91386cce31a4c74c
zh-CN.json	cmd.ro.madmate	1	fc47d02a73ac8a96
zh-CN.json	cmd.ro.madmayor	1	ca25b0a9053f9e07
zh-CN.json	cmd.ro.sheriff	3	5a0c50536027cb3f
zh-CN.json	cmd.ro.sheriff	1	926fc12f21ca22f8
zh-CN.json	cmd.ro.sheriff.madmate	1	20ee42d369248de7
zh-CN.json	cmd.ro.sheriff.madmate	3	3986f6b3b83496f8
zh-CN.json	cmd.ro.worshipper	3	b293f5f767fcb826
zh-CN.json	cmd.show.compat.player	1	09fa7455f6c00e8e
zh-CN.json	cmd.show.compat.player	1	b43e383571df88c9
zh-CN.json	cmd.show.compat.player	1	e36ec752e0327c11
zh-CN.json	cmd.time.host	3	2b7ea09d3c972140
zh-CN.json	cmd.welcome.usage	1	a60d47a4e062044d
zh-CN.json	compat.norole	1	14edb3bf57767d39
zh-CN.json	compat.norole	1	249807d406db1fa5
zh-CN.json	compat.on.public	1	672467df31f41067
zh-CN.json	compat.on.public	3	8d90966c1a2a0619
zh-CN.json	compat.roles.off	1	4dfb65a9616ddb8e
zh-CN.json	compat.roles.off	1	55713844eab428a8
zh-CN.json	compat.roles.off	1	5cc1b02eb8f93cbf
zh-CN.json	compat.roles.off	3	a8b8816ae1bc99da
zh-CN.json	compat.welcome	1	3c656f0d3879eb78
zh-CN.json	compat.welcome	1	3d1d17d45c61275d
zh-CN.json	compat.welcome	1	7518f0d976249061
zh-CN.json	compat.welcome	1	b17c997a9cf97aa6
zh-CN.json	compat.welcome	1	bf8422ed2e9160e1
zh-CN.json	discord.kind.compat	1	30de670fea221ce9
zh-CN.json	discord.kind.compat	1	67d96d64ea4aacfe
zh-CN.json	discord.kind.roles	1	4f416d4300638a8b
zh-CN.json	discord.line	1	42e05669cd8ef264
zh-CN.json	evilnekomata.drag.all	1	0e1a2aedc8fceabf
zh-CN.json	evilnekomata.dragged	1	37d981260cfd412b
zh-CN.json	gm.notice	2	b6b2457d15322cfc
zh-CN.json	gm.roleinfo	5	5e9fc4154f9b4116
zh-CN.json	gm.roleinfo	2	aa6bfc133520a85b
zh-CN.json	gm.subtitle	2	202cc2b284b55c25
zh-CN.json	gm.title	2	921ea4f16792ef75
zh-CN.json	gm.warning	2	6bb3abd4a655c921
zh-CN.json	guardian.limit	1	d2df37bcd0dbe29d
zh-CN.json	guide.clip	1	0a4be34a1879c097
zh-CN.json	guide.clip	1	1b98cfec5acc2f40
zh-CN.json	guide.move.auto.en	1	7b413e655322cdaf
zh-CN.json	guide.move.auto.ja	1	fac31475175d8242
zh-CN.json	guide.move.auto.zh	1	93750c7ee8122ee0
zh-CN.json	guide.move.code.en	1	d4b3dbced154ed45
zh-CN.json	guide.move.code.ja	1	fd0a41a6ba63f9b8
zh-CN.json	guide.move.code.zh	1	70ec500cefdf8903
zh-CN.json	guide.move.done	1	53c308062d2e4267
zh-CN.json	guide.move.done	1	eeb0d15f6a38b1bf
zh-CN.json	guide.move.name.en	1	cc3bbbcd560f145e
zh-CN.json	guide.move.name.ja	1	9b4966d60c255c4f
zh-CN.json	guide.move.name.zh	1	a7565637001e195b
zh-CN.json	guide.overlay.compat	3	52f3b1df5b49f441
zh-CN.json	guide.overlay.role	1	0a4be34a1879c097
zh-CN.json	guide.overlay.role	1	1b98cfec5acc2f40
zh-CN.json	haison.endgame	3	b821c55c7e7ae0c7
zh-CN.json	help.compat.1	1	51a73a70254c5ba7
zh-CN.json	help.compat.1	1	7bf47392f64b380d
zh-CN.json	help.compat.2	1	2c2270727e6a5360
zh-CN.json	help.compat.2	1	ebe856952fbbf676
zh-CN.json	help.compat.2	1	f259acfc08e4ce43
zh-CN.json	help.host.4	3	e98f31e4aa9ca8c2
zh-CN.json	help.host.7	3	c6b4d790228008be
zh-CN.json	help.host.8	1	3d495496fa787dfd
zh-CN.json	help.host.8	1	8e2bb8527fcc9aa8
zh-CN.json	help.host.aegis	7	20044e43bacc0373
zh-CN.json	help.host.aegis	6	da9e78051cbfafad
zh-CN.json	help.host.me	1	4913a1c90ac72c37
zh-CN.json	help.host.me	1	97826f15607a3008
zh-CN.json	help.host.me	1	e987d75079e0148f
zh-CN.json	help.host.ng	1	d206d69f6cdb5c46
zh-CN.json	help.lang	1	ffc6901f860dbfdd
zh-CN.json	help.time	1	6c311cfb8a0c5124
zh-CN.json	help.translate.compat	1	c78902d7fac068ed
zh-CN.json	hotkey.haison.game	3	174c03228d7878c7
zh-CN.json	hotkey.haison.lobby	3	84cc45bb53299efb
zh-CN.json	hotkey.haison.stuck	3	f2ba7895dc0bbc89
zh-CN.json	kill.mafia.blocked	1	5cb062c3ae3b8a78
zh-CN.json	kill.slash	4	2d93eb8f64739cc6
zh-CN.json	kill.slash	3	c3f6c2c5313bce16
zh-CN.json	kill.stuntman.guarded	3	acad96ebad3f3755
zh-CN.json	kill.stuntman.guarded.last	3	372cd9a457c755c4
zh-CN.json	kill.worship	3	98651d38c9c0b0e4
zh-CN.json	kill.worship	1	adfc42e37db6c619
zh-CN.json	kill.worship.impostor	1	5be01507dabc82d0
zh-CN.json	kill.worship.impostor	5	7cd010cdcdf9bd12
zh-CN.json	kill.worship.impostor	3	df8c73397e7020db
zh-CN.json	kill.worship.invalid	3	bd0ca026cce7417a
zh-CN.json	kill.worship.none	3	0b51cd82c42961c6
zh-CN.json	kill.worshipped	3	e66b663fd29d6d22
zh-CN.json	kill.worshipped	1	f0467fb05bd65298
zh-CN.json	lovers.follow	3	8c7d419e63a26453
zh-CN.json	me.cleared	3	9238089028650f8c
zh-CN.json	me.gm	2	569bdadf5e4625fd
zh-CN.json	me.name.impostor	1	5ad7800f511029e1
zh-CN.json	me.result.no	3	92d0e1e8ac88e006
zh-CN.json	me.set	1	b7b34e883f15a7c4
zh-CN.json	me.set.plainimp	1	6d32c4e6e5f5408a
zh-CN.json	me.state	1	eb8d8402febc25c0
zh-CN.json	me.state.none	1	fa045a522b28711b
zh-CN.json	me.usage	1	c8fc4cc9c8ecc68d
zh-CN.json	me.usage	1	f1308d31307589e0
zh-CN.json	menu.panel.desc1	1	aebea3f5fbddd45a
zh-CN.json	menu.panel.desc2	1	aa03a56b7b196220
zh-CN.json	next.cap	1	30ed363c0ff7c435
zh-CN.json	next.cycle.none	1	01f76777e230440f
zh-CN.json	next.state	1	b0d5fd829c5673c7
zh-CN.json	next.tag.imp	1	f37f1e1e45eff4e9
zh-CN.json	next.trimmed	1	ae41411addf2f074
zh-CN.json	ng.usage	1	131ec6ce6071f15a
zh-CN.json	opt.compat	1	2192614c991cc2d2
zh-CN.json	opt.compat	1	22287ffac7acfb67
zh-CN.json	opt.compat	3	447c521041e8043a
zh-CN.json	opt.compat	2	a4e27e3aaf5dfd9a
zh-CN.json	opt.compat	1	cc5feb4c8254e3fe
zh-CN.json	opt.compat	5	e66ecadf1903388a
zh-CN.json	opt.desc.arsonist.vent	5	689a0963d8bf12cc
zh-CN.json	opt.desc.arsonist.vent	1	79132d10cae84848
zh-CN.json	opt.desc.evilnekomata.impok	1	1145543767d9f422
zh-CN.json	opt.desc.jackal.vent	5	689a0963d8bf12cc
zh-CN.json	opt.desc.jackal.vent	1	79132d10cae84848
zh-CN.json	opt.desc.lovers.impostor	1	28048ff709abd138
zh-CN.json	opt.desc.madmate	1	292ca3fdece48593
zh-CN.json	opt.desc.madmayor.known	1	292ca3fdece48593
zh-CN.json	opt.desc.samurai.teammates	3	0bcffb6bc9aa3cc4
zh-CN.json	opt.desc.sheriff.madmate	3	5219173914d7a592
zh-CN.json	opt.desc.worshipper	3	e257accd2728ec7d
zh-CN.json	opt.general	1	4fa2398872eb6629
zh-CN.json	opt.host	2	4e9ee01c6129ba49
zh-CN.json	opt.name.anticheat	1	62ec952a2555d869
zh-CN.json	opt.name.anticheat	1	96a09a3a50c7c28b
zh-CN.json	opt.name.anticheat.banladder	6	e9498a11aba373c7
zh-CN.json	opt.name.anticheat.callout	1	264b2d791d9dde65
zh-CN.json	opt.name.anticheat.sharedbans	6	7001656585337925
zh-CN.json	opt.name.arsonist.vent	5	924a5759f146dafb
zh-CN.json	opt.name.arsonist.vent	1	a183a91ec2e689b9
zh-CN.json	opt.name.evilnekomata.excludeimp	1	efce9a19f91926ef
zh-CN.json	opt.name.gm	2	921ea4f16792ef75
zh-CN.json	opt.name.hotkeys.haison	3	b8b1b5d75113ed04
zh-CN.json	opt.name.jackal.vent	1	4e29aa4ec09de31a
zh-CN.json	opt.name.jackal.vent	5	924a5759f146dafb
zh-CN.json	opt.name.lovers.impostor	1	a1e0992be09d3da9
zh-CN.json	opt.name.madmate.known	1	c31ab4402f394a0b
zh-CN.json	opt.name.madmayor.known	1	c31ab4402f394a0b
zh-CN.json	opt.name.ng	2	544843e57d462abe
zh-CN.json	opt.name.perm.modkick	6	0e152d08674fd5d1
zh-CN.json	opt.name.perm.modkick	5	369719b22e669835
zh-CN.json	opt.name.perm.modkick	7	f140b305a20df68f
zh-CN.json	opt.name.register	1	7203cf4252ec8e67
zh-CN.json	opt.name.register	1	8ed97c6f3c2a0a61
zh-CN.json	opt.name.register	2	9788ace943796dd1
zh-CN.json	opt.name.register	1	ad5e15d485830b60
zh-CN.json	opt.name.sheriff.killmadmate	3	4e21641493af32e0
zh-CN.json	opt.name.sheriff.killmadmate	1	c1c7b528b8c3da6f
zh-CN.json	opt.name.translate.compat	1	233f69a8c8f5cbe7
zh-CN.json	opt.name.worshipper.cooldown	3	c178b0032b79dda5
zh-CN.json	opt.name.worshipper.uses	3	c783a9eff562d7db
zh-CN.json	opt.section.jackalfriends	3	150238190d262de0
zh-CN.json	opt.section.lighter	3	dd18ed3fb2d235e0
zh-CN.json	opt.section.madhawk	3	da3ec0084a679949
zh-CN.json	opt.section.madmate	1	00cbe03d3406ce6a
zh-CN.json	opt.section.madmate	3	a21e413a763277d5
zh-CN.json	opt.section.madmayor	3	0f0f31de72f74ac4
zh-CN.json	opt.section.madstuntman	3	ab95883b2b7cf739
zh-CN.json	opt.section.opportunist	3	8e810c9c75bfe29c
zh-CN.json	opt.section.speedbooster	3	d25b040b699fa33b
zh-CN.json	opt.section.worshipper	3	f53f025f3f61d816
zh-CN.json	opt.tip.anticheat	1	b1385e4e9f2ec2dc
zh-CN.json	opt.tip.anticheat	2	c05715ae29e40826
zh-CN.json	opt.tip.anticheat.autoreport	2	3cab889b66d506d9
zh-CN.json	opt.tip.anticheat.autoreport	8	d2603814feabacf8
zh-CN.json	opt.tip.anticheat.autoreport	8	f20dd24c24579ed3
zh-CN.json	opt.tip.anticheat.banladder	1	397a678a29ada7c8
zh-CN.json	opt.tip.anticheat.banladder	6	df8d05510a8fff66
zh-CN.json	opt.tip.anticheat.callout	1	68baa8e4f61e27c3
zh-CN.json	opt.tip.anticheat.callout	5	9def5a7dcd0a8e83
zh-CN.json	opt.tip.anticheat.callout	1	b7e44980a2f6ca54
zh-CN.json	opt.tip.anticheat.endgame	2	32362313c23e8b84
zh-CN.json	opt.tip.anticheat.endgame	3	936c2ce558f89c85
zh-CN.json	opt.tip.anticheat.endgame	2	9d0a20ee5de41f5d
zh-CN.json	opt.tip.anticheat.kick	1	d5105cb7524bbb44
zh-CN.json	opt.tip.anticheat.kick	7	df17486a44a741fc
zh-CN.json	opt.tip.anticheat.remoterules	8	5d2c7158e0561463
zh-CN.json	opt.tip.anticheat.remoterules	8	85d96457aa2b6247
zh-CN.json	opt.tip.anticheat.remoterules	8	93bff1866657d662
zh-CN.json	opt.tip.anticheat.remoterules	1	965a3006ad805eab
zh-CN.json	opt.tip.anticheat.sharedbans	1	389bec982d6ada63
zh-CN.json	opt.tip.anticheat.sharedbans	1	66c416a35bc920e1
zh-CN.json	opt.tip.anticheat.sharedbans	7	bae881e0c9b695cf
zh-CN.json	opt.tip.anticheat.sharedbans	6	cd73bc20b6aaeab3
zh-CN.json	opt.tip.arsonist.vent	5	3af08c613c17dcfd
zh-CN.json	opt.tip.arsonist.vent	1	c2f56ba5260c221c
zh-CN.json	opt.tip.chat.welcomeall	1	64948e86024bdffb
zh-CN.json	opt.tip.chat.welcomesettings	1	bd26470ab75310e0
zh-CN.json	opt.tip.evilhawk.vision	1	b3b78ee8a89fd5f8
zh-CN.json	opt.tip.evilnekomata.announce	1	0ef8a1a6b4ef8937
zh-CN.json	opt.tip.evilnekomata.excludeimp	3	6f4e7871da0dbe7a
zh-CN.json	opt.tip.evilnekomata.excludeimp	1	dcfeb8cc22659365
zh-CN.json	opt.tip.gm	2	5f71252c96fb2bd5
zh-CN.json	opt.tip.guide.autoreg	1	10be91140df08a0c
zh-CN.json	opt.tip.guide.autoreg	1	4bbc682b6bcd983c
zh-CN.json	opt.tip.guide.autoreg	1	9e35b801b72b20f9
zh-CN.json	opt.tip.hotkeys	3	e179764b7ba7e453
zh-CN.json	opt.tip.hotkeys.haison	3	2f81c7918f0b7faf
zh-CN.json	opt.tip.jackal.vent	5	5efc4fcc00409cb4
zh-CN.json	opt.tip.jackal.vent	1	ed90a94dae54f90e
zh-CN.json	opt.tip.jackalfriends.known	3	6569b56603ccefd3
zh-CN.json	opt.tip.jackalfriends.sheriff	3	43af40a498f93a34
zh-CN.json	opt.tip.lang	1	041514beeea1a6bf
zh-CN.json	opt.tip.lighter.vision	3	e3f8dab0017bad28
zh-CN.json	opt.tip.lighter.vision	1	f7e65d5c6f5e3b2f
zh-CN.json	opt.tip.lobby.extenddelay	3	3dd27ef96e4b8201
zh-CN.json	opt.tip.lobby.maxping	1	11b5c9d08d4bd1e8
zh-CN.json	opt.tip.lobby.maxping	1	ea84bc837e3177e8
zh-CN.json	opt.tip.lobby.maxping	1	eee443cc4778e6b5
zh-CN.json	opt.tip.lobby.timermode	3	748c949e200af6e2
zh-CN.json	opt.tip.lovers.impostor	1	6305bb2b530f4539
zh-CN.json	opt.tip.madhawk.speed	3	6909f5da3dceed35
zh-CN.json	opt.tip.madhawk.vision	3	cc5c9084deb86d66
zh-CN.json	opt.tip.madmate.known	3	a8ac7e47e96c2ab6
zh-CN.json	opt.tip.madmate.known	1	af5615dcfec07bbf
zh-CN.json	opt.tip.madmate.known	1	b0710a6c5bc455ee
zh-CN.json	opt.tip.madmayor.known	3	596878010cbdb89e
zh-CN.json	opt.tip.madmayor.known	1	a31f703a6a9c8f21
zh-CN.json	opt.tip.madmayor.votes	3	34d5ba0e66f99e8b
zh-CN.json	opt.tip.madstuntman.lives	1	9fd7ee62bd5f12c0
zh-CN.json	opt.tip.mayor.votes	3	65c1f4572012a79b
zh-CN.json	opt.tip.ng	1	0219b7f426523e08
zh-CN.json	opt.tip.ng.kickat	1	78ba9b19b7581dfd
zh-CN.json	opt.tip.register	1	c1533d21211b41b0
zh-CN.json	opt.tip.roles.vanilla	1	8e0842429a5f33d4
zh-CN.json	opt.tip.samurai.range	2	63d125acd64295dc
zh-CN.json	opt.tip.samurai.teammates	3	2201e1af5afbd9f1
zh-CN.json	opt.tip.samurai.teammates	1	f4456439e48f6038
zh-CN.json	opt.tip.sheriff.killmadmate	1	1e2a460833a7ef68
zh-CN.json	opt.tip.sheriff.killmadmate	1	30929d53b67e3421
zh-CN.json	opt.tip.sheriff.killmadmate	3	cc3cf6e1ff796730
zh-CN.json	opt.tip.speedbooster.speed	3	905d23a6b5afaad3
zh-CN.json	opt.tip.translate.compat	1	cd63d9c661060e9d
zh-CN.json	opt.tip.translate.enabled	8	396ac38dacb89765
zh-CN.json	opt.tip.worshipper.cooldown	3	be17cc46b5382e2d
zh-CN.json	opt.tip.worshipper.uses	3	ce59a774480674ec
zh-CN.json	perm.ban.days	6	44278c16c387c107
zh-CN.json	perm.ban.days	7	98b67c2e14c3b097
zh-CN.json	perm.ban.done	6	99d0edbbd1fe1278
zh-CN.json	perm.ban.done	7	9fb97e1bf5498cf9
zh-CN.json	perm.ban.exact	6	309eacbe2a20c1a3
zh-CN.json	perm.ban.longer	7	5b38fe4467537fc9
zh-CN.json	perm.ban.longer	6	fcab2015de28de73
zh-CN.json	perm.ban.noidentity	6	8660d5b97102f94e
zh-CN.json	perm.ban.norecord	6	fcdf359b19cbb410
zh-CN.json	perm.level.mod	5	1561e3b8c8fd1367
zh-CN.json	perm.list.ban	6	6f93ba4c79f837ca
zh-CN.json	perm.list.mod	5	1561e3b8c8fd1367
zh-CN.json	perm.noidentity	1	466100b09f543933
zh-CN.json	perm.noplayer	1	d5988a902edf9a7d
zh-CN.json	region.later	8	d81ee534252c3b76
zh-CN.json	register.migrated	1	5d403c4ee43d02a9
zh-CN.json	rehost.timer.done	3	dea3d68c9dc72e55
zh-CN.json	reveal.exiled	1	9190adb7563b189b
zh-CN.json	role.arsonist.desc	3	c0b23f0c01d3583f
zh-CN.json	role.assassin.desc	1	568971b1aeb1c69e
zh-CN.json	role.evilhawk.desc	1	05d2a00d808a5f28
zh-CN.json	role.evilhawk.desc	5	419b63aa5d381f57
zh-CN.json	role.evilnekomata.desc	5	1bde1495767408ee
zh-CN.json	role.evilnekomata.desc	1	9fe131b98ee7b46d
zh-CN.json	role.jackal.desc	1	0f5125e1e4f84c46
zh-CN.json	role.jackal.desc	5	4a6bf022257d1277
zh-CN.json	role.jackal.desc	3	569577f7c2c8229d
zh-CN.json	role.jackalfriends.desc	5	746e08640c9e78ea
zh-CN.json	role.jackalfriends.name	3	150238190d262de0
zh-CN.json	role.jester.desc	3	16c6fd968cfe88aa
zh-CN.json	role.jester.desc	5	97907dc8e60b3d16
zh-CN.json	role.jester.desc	1	c839114494f5dc84
zh-CN.json	role.lighter.name	3	dd18ed3fb2d235e0
zh-CN.json	role.lovers.desc	5	b039d4ead45f711a
zh-CN.json	role.madhawk.desc	5	19cb6651731a2864
zh-CN.json	role.madhawk.desc	1	eb734ef4e8bb6407
zh-CN.json	role.madhawk.name	3	da3ec0084a679949
zh-CN.json	role.madmate.desc	1	1fd68c757c438641
zh-CN.json	role.madmate.desc	5	f58c6061103e94a5
zh-CN.json	role.madmate.name	1	00cbe03d3406ce6a
zh-CN.json	role.madmate.name	3	a21e413a763277d5
zh-CN.json	role.madmayor.desc	5	06f317a1bbde723c
zh-CN.json	role.madmayor.desc	1	3eea4960af5480c1
zh-CN.json	role.madmayor.name	3	0f0f31de72f74ac4
zh-CN.json	role.madstuntman.desc	5	2f71d4bc86e9f867
zh-CN.json	role.madstuntman.desc	1	7f20a09927708894
zh-CN.json	role.madstuntman.name	3	ab95883b2b7cf739
zh-CN.json	role.mafia.desc	5	1658c742322f357e
zh-CN.json	role.mafia.desc	1	d35d7b18e02be864
zh-CN.json	role.opportunist.desc	5	0695a652dda75e00
zh-CN.json	role.opportunist.desc	3	eabee4b0a331caf5
zh-CN.json	role.opportunist.name	3	8e810c9c75bfe29c
zh-CN.json	role.samurai.desc	3	0ae4349b5607b138
zh-CN.json	role.samurai.desc	1	256bc5fd3e15d870
zh-CN.json	role.samurai.desc	5	c626e88799864c19
zh-CN.json	role.serialkiller.desc	3	5a6d5e38613a4d0d
zh-CN.json	role.serialkiller.desc	5	84a167358218d43d
zh-CN.json	role.serialkiller.desc	1	f273a498ab3e5a13
zh-CN.json	role.sheriff.desc	1	583f92df8a60254d
zh-CN.json	role.sheriff.desc	3	7cd97ef987700efd
zh-CN.json	role.sheriff.desc	5	93d859204b5faf51
zh-CN.json	role.sheriff.desc	1	bcaa674ec8f78f92
zh-CN.json	role.sheriff.desc	1	dd04273ca3dc6fca
zh-CN.json	role.snitch.desc	1	2dcb245a0c1c56a8
zh-CN.json	role.snitch.desc	4	30cbca32085b2dc7
zh-CN.json	role.snitch.desc	3	a2688e128619e5d1
zh-CN.json	role.snitch.desc	5	bf11f10c74a78e40
zh-CN.json	role.speedbooster.name	3	d25b040b699fa33b
zh-CN.json	role.terrorist.desc	5	1bd17655a3f2fd43
zh-CN.json	role.terrorist.desc	3	6ccdbe2e1742ca24
zh-CN.json	role.terrorist.desc	1	add5f288e8cb2dd6
zh-CN.json	role.vampire.desc	1	848fe9b4a674abe7
zh-CN.json	role.vampire.desc	5	f3102f9fdd79776f
zh-CN.json	role.witch.desc	5	459545f75fbf5143
zh-CN.json	role.witch.desc	1	960d9b9188c2540e
zh-CN.json	role.worshipper.desc	5	04f5c816e8c71f9d
zh-CN.json	role.worshipper.desc	3	079a5ba1f34262f3
zh-CN.json	role.worshipper.desc	1	f6ee0a37e9363b52
zh-CN.json	role.worshipper.name	3	f53f025f3f61d816
zh-CN.json	roleinfo.desync	1	7467b432f90b02ad
zh-CN.json	roleinfo.evilnekomata.anyone	1	dea51d0dcd9c3514
zh-CN.json	roleinfo.samurai	1	3c76cb47ae96f312
zh-CN.json	roleinfo.vanilla.imp	1	00825af6f9dcd8f2
zh-CN.json	roleinfo.worshipper.converted	3	9765ef81396a9ce5
zh-CN.json	roleinfo.worshipper.uses	3	6fd7735f833806a1
zh-CN.json	summary.side.imp	5	af6bce6fbb39fd32
zh-CN.json	summary.side.imp	1	eed41871e5084f60
zh-CN.json	summary.side.imp.vanilla	1	5ad7800f511029e1
zh-CN.json	summary.side.neutral	3	518b1e77363c2853
zh-CN.json	team.impostor	1	eed41871e5084f60
